"identity","X","p","Source","lc","50%","uc"
1614,"(Intercept)",0.00563250532547458,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1615,"(Intercept)",0.000626128899985674,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1616,"(Intercept)",0.00533232838199799,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1617,"(Intercept)",0.00302211403097997,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1618,"(Intercept)",0.0662310552076421,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1619,"(Intercept)",3.12774588855611e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1621,"(Intercept)",0.00221380240508613,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1622,"(Intercept)",0.00140226629533354,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1623,"(Intercept)",2.48682230265788e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1624,"(Intercept)",3.91646612591619e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1625,"(Intercept)",0.000259397694111165,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1626,"(Intercept)",0.0680184506861835,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1627,"(Intercept)",0.000219901120087969,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1628,"(Intercept)",0.0423920990727532,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1629,"(Intercept)",0.00597521127001453,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1630,"(Intercept)",0.00320050910181666,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1631,"(Intercept)",0.1289444762434,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1632,"(Intercept)",0.00156630070073899,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1633,"(Intercept)",0.00577164043101711,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1634,"(Intercept)",0.0529504233923542,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1635,"(Intercept)",0.0190900753514902,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1636,"(Intercept)",0.00369045214208685,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1637,"(Intercept)",0.00473808306612616,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1638,"(Intercept)",0.00277349982020135,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1639,"(Intercept)",0.0161107563605538,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1640,"(Intercept)",0.002694067138607,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1641,"(Intercept)",0.00964564686874557,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1642,"(Intercept)",0.00216162301720344,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1643,"(Intercept)",0.0057025648768036,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1644,"(Intercept)",0.00406130526690691,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1645,"(Intercept)",0.0742057468605063,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1646,"(Intercept)",0.078610612697082,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1647,"(Intercept)",0.00203599466276925,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1649,"(Intercept)",0.00196323733214598,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1650,"(Intercept)",0.000474970388326169,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1651,"(Intercept)",0.000316349265231881,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1652,"(Intercept)",0.115628720655604,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1653,"(Intercept)",0.0381609952032106,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1654,"(Intercept)",7.94183750654262e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1655,"(Intercept)",0.00057956533349492,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1656,"(Intercept)",0.000789197866728402,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1657,"(Intercept)",0.00190673917575058,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1658,"(Intercept)",0.130059532370096,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1659,"(Intercept)",0.0096523602749096,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1660,"(Intercept)",0.00520375402172728,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1661,"(Intercept)",0.011441550125737,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1662,"(Intercept)",0.00462127487759981,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1663,"(Intercept)",0.0451803154073922,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1664,"(Intercept)",0.000204696551313954,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1666,"(Intercept)",0.00370339038138552,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1667,"(Intercept)",4.80694798473679e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1668,"(Intercept)",0.0730354017574106,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1669,"(Intercept)",3.30043044439706e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1670,"(Intercept)",0.000613130681296464,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1671,"(Intercept)",0.0101636935737014,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1672,"(Intercept)",0.00928871859951848,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1673,"(Intercept)",0.00018303299338536,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1674,"(Intercept)",0.0331693211525889,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1675,"(Intercept)",0.0145807804665346,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1676,"(Intercept)",0.00316435298765857,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1677,"(Intercept)",0.127955767262788,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1678,"(Intercept)",0.0730716671202897,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1679,"(Intercept)",0.0250717416938332,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1680,"(Intercept)",0.00166141788061948,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1681,"(Intercept)",0.0415747657576148,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1682,"(Intercept)",0.0257002361377216,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1683,"(Intercept)",0.00347960050721183,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1684,"(Intercept)",0.082017071802315,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1685,"(Intercept)",0.148090738998654,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1686,"(Intercept)",0.0599116243916897,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1687,"(Intercept)",0.00252019366859693,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1688,"(Intercept)",0.00697821546918496,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1689,"(Intercept)",0.015049965619584,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1690,"(Intercept)",0.00719152515568897,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1691,"(Intercept)",3.64350724641536e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1692,"(Intercept)",0.159206040274296,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1693,"(Intercept)",0.00176595926531268,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1694,"(Intercept)",0.012240671101438,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1695,"(Intercept)",0.00124996265275314,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1696,"(Intercept)",0.00297797705242791,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1697,"(Intercept)",0.0375828743118379,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1699,"(Intercept)",0.0117679576533613,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1700,"(Intercept)",0.00176003688584171,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1701,"(Intercept)",0.000176201698017582,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1702,"(Intercept)",1.26786421210432e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1703,"(Intercept)",0.0281704302454159,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1704,"(Intercept)",0.000915822131069038,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1705,"(Intercept)",0.000522701051953428,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1706,"(Intercept)",0.000880702667719499,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1707,"(Intercept)",0.041167196635734,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1708,"(Intercept)",0.00281329611988812,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1709,"(Intercept)",0.00102998901994962,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1710,"(Intercept)",0.0105729571650994,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1711,"(Intercept)",0.00468412453754876,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1712,"(Intercept)",0.000493466902521023,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1713,"(Intercept)",0.0322903889286942,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1714,"(Intercept)",0.00739509023202995,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1715,"(Intercept)",0.00665303445492312,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1716,"(Intercept)",0.00247943765247174,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1717,"(Intercept)",0.000466117634876008,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1718,"(Intercept)",0.000567697581457552,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1719,"(Intercept)",0.0127867493266085,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1721,"(Intercept)",0.000125939540986274,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1722,"(Intercept)",0.00692874375865736,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1723,"(Intercept)",0.145093784031046,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1724,"(Intercept)",3.57005881410635e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1725,"(Intercept)",0.00245037306167701,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1727,"(Intercept)",0.0797204266084164,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1729,"(Intercept)",0.0296717707191056,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1730,"(Intercept)",0.00169387949945414,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1731,"(Intercept)",2.59950476021615e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1732,"(Intercept)",0.000866887291633297,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1733,"(Intercept)",0.00024633238450628,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1734,"(Intercept)",0.0393944676548798,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1735,"(Intercept)",0.000483737782611967,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1736,"(Intercept)",0.00425259498941014,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1737,"(Intercept)",0.00877979439006921,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1738,"(Intercept)",0.0115054311854073,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1739,"(Intercept)",0.136911901040319,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1740,"(Intercept)",0.0555819274568949,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1741,"(Intercept)",0.00302533923401952,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1742,"(Intercept)",0.000173952547915339,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1743,"(Intercept)",0.00584565502691481,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1744,"(Intercept)",0.0038609136682481,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1745,"(Intercept)",0.00684436837909444,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1746,"(Intercept)",0.00279942585331301,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1747,"(Intercept)",0.0023736301006002,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1748,"(Intercept)",0.00250571475306428,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1749,"(Intercept)",0.0029980363776102,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1750,"(Intercept)",0.00042476450415441,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1751,"(Intercept)",5.20705802655278e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1752,"(Intercept)",0.0225068611933545,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1753,"(Intercept)",0.0152772949615014,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1754,"(Intercept)",0.000185148155837784,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1755,"(Intercept)",0.11243782011225,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1756,"(Intercept)",0.00049064213628659,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1757,"(Intercept)",0.000929836919430884,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1758,"(Intercept)",0.0544416944261938,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1759,"(Intercept)",0.00122257823297976,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1760,"(Intercept)",0.00652112660811673,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1761,"(Intercept)",0.0444805125150008,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1762,"(Intercept)",0.129772059659923,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1763,"(Intercept)",0.00225104132731477,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1764,"(Intercept)",0.0406227066454566,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1765,"(Intercept)",0.00557717000265423,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1766,"(Intercept)",0.0235978790332975,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1767,"(Intercept)",0.000812160005286918,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1768,"(Intercept)",0.000792598887465247,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1769,"(Intercept)",0.0630092362236913,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1770,"(Intercept)",0.0790905425876267,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1771,"(Intercept)",0.000233587479639506,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1772,"(Intercept)",0.000126349377365945,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1773,"(Intercept)",0.000620234687792652,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1774,"(Intercept)",0.000274503839196708,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1775,"(Intercept)",0.00203377736314835,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1776,"(Intercept)",0.00984421155737253,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1778,"(Intercept)",0.0159147711101066,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1780,"(Intercept)",0.0264519339997336,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1781,"(Intercept)",0.0012116410218627,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1782,"(Intercept)",0.0761811353585408,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1783,"(Intercept)",0.000353089511384192,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1784,"(Intercept)",0.00174378120502155,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1785,"(Intercept)",0.00296255844361601,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1786,"(Intercept)",0.00604776893132304,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1787,"(Intercept)",0.00511564559714862,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1788,"(Intercept)",0.00611362525248286,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1789,"(Intercept)",0.00348714745515745,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1790,"(Intercept)",0.0294770818067012,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1791,"(Intercept)",3.32190979880267e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1792,"(Intercept)",0.00347174908130684,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1793,"(Intercept)",0.00010560676619686,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1794,"(Intercept)",0.077837179948882,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1795,"(Intercept)",0.00229935528191379,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1796,"(Intercept)",0.00472159158947833,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1797,"(Intercept)",0.0330644398493062,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1798,"(Intercept)",3.01243794099882e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1799,"(Intercept)",0.0193567187661557,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1802,"(Intercept)",0.0397639107561621,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1803,"(Intercept)",0.00302489636495433,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1804,"(Intercept)",0.00491644396726772,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1805,"(Intercept)",0.0251196481867394,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1806,"(Intercept)",0.00509793936718912,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1807,"(Intercept)",0.0862724433907049,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1808,"(Intercept)",0.0822669255233831,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1809,"(Intercept)",0.00151680546587543,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1810,"(Intercept)",0.121754397877106,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1811,"(Intercept)",0.0247514012834128,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1812,"(Intercept)",0.0354385757109104,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1813,"(Intercept)",0.00182132096383775,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1814,"(Intercept)",1.27700879033854e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1815,"(Intercept)",0.094984308104543,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1816,"(Intercept)",0.00171338132712578,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1817,"(Intercept)",0.126037377763956,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1818,"(Intercept)",0.0733808216461929,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1819,"(Intercept)",0.0025032884886369,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1820,"(Intercept)",0.0527208821603119,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1821,"(Intercept)",0.00474903504112828,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1822,"(Intercept)",0.0190422763940891,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1823,"(Intercept)",0.000273227842904467,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1824,"(Intercept)",0.00131352452849045,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1825,"(Intercept)",0.0265015540319583,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1826,"(Intercept)",0.0165340521245506,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1827,"(Intercept)",0.0172286758241588,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1828,"(Intercept)",0.00170347158195858,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1829,"(Intercept)",0.000128852173083006,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1830,"(Intercept)",0.0310537339334138,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1831,"(Intercept)",0.0377054587236672,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1832,"(Intercept)",0.000335709346875403,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1833,"(Intercept)",2.06778739698391e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1834,"(Intercept)",0.00877575843939349,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1835,"(Intercept)",0.00656675653644923,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1836,"(Intercept)",0.00121275470463077,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1837,"(Intercept)",0.00369611107106942,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1838,"(Intercept)",0.00129902049814221,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1839,"(Intercept)",5.88445423911549e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1840,"(Intercept)",0.000458620274823486,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1841,"(Intercept)",3.58281795682968e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1842,"(Intercept)",0.00637112322621308,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1843,"(Intercept)",0.0254892245447454,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1844,"(Intercept)",0.133564410477061,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1845,"(Intercept)",0.00496556381248017,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1846,"(Intercept)",0.000112163756845703,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1847,"(Intercept)",0.00304025809305646,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1848,"(Intercept)",0.158918083981129,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1849,"(Intercept)",0.000811084527941509,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1850,"(Intercept)",0.0185515590792195,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1851,"(Intercept)",0.0026921997695316,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1852,"(Intercept)",0.0228202157496482,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1853,"(Intercept)",0.00234736451809178,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1854,"(Intercept)",0.000914224963928865,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1856,"(Intercept)",0.00516539894794569,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1857,"(Intercept)",0.0198480620263858,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1859,"(Intercept)",0.00153535318029042,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1860,"(Intercept)",0.0763632694122073,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1861,"(Intercept)",0.0147924697735601,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1862,"(Intercept)",0.0013360303334086,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1863,"(Intercept)",0.0375329002493313,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1864,"(Intercept)",0.0675006533983358,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1865,"(Intercept)",0.0015861357402856,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1866,"(Intercept)",0.00251265436967851,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1867,"(Intercept)",0.00111212805568457,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1868,"(Intercept)",0.0180374778357129,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1869,"(Intercept)",0.024601449985205,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1870,"(Intercept)",0.00209239915985334,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1871,"(Intercept)",0.0079831773100631,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1872,"(Intercept)",0.010310217882118,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1873,"(Intercept)",3.61601214544503e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1874,"(Intercept)",0.000222534748751533,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1875,"(Intercept)",0.0286760116911949,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1877,"(Intercept)",0.0407930042700734,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1878,"(Intercept)",0.00086819472854329,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1879,"(Intercept)",0.0140794593120993,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1880,"(Intercept)",0.0155530816777779,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1881,"(Intercept)",0.000245949296455678,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1882,"(Intercept)",0.000587515522412762,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1883,"(Intercept)",0.0182346465371499,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1884,"(Intercept)",0.00102754584810721,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1885,"(Intercept)",0.00926247855911466,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1886,"(Intercept)",0.0206546628503085,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1887,"(Intercept)",1.17101556156916e-05,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1888,"(Intercept)",0.141310605275221,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1889,"(Intercept)",0.00205805250436868,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1890,"(Intercept)",0.0863909451168049,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1891,"(Intercept)",0.000323161462893118,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1892,"(Intercept)",0.0212411459272583,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1893,"(Intercept)",0.0682020244677942,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1894,"(Intercept)",0.000909833475994118,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
1895,"(Intercept)",0.000869921913243037,"Other",1.10053553601433e-05,0.00612812731151362,0.162634124845162
